stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station
S5154,5154,"Biste",43.65562895,4.00001439,1,
899,29104,"Biste",43.65562895,4.00001439,0,S5154
922,29209,"Biste",43.65599567,4.00013652,0,S5154
S5155,5155,"Collège Le Bérange",43.66733177,4.02342862,1,
906,29111,"Collège Le Bérange",43.66733177,4.02342862,0,S5155
914,29201,"Collège Le Bérange",43.66733177,4.02342862,0,S5155
S5156,5156,"Fenouillet",43.66401232,4.02240169,1,
905,29110,"Fenouillet",43.66401232,4.02240169,0,S5156
915,29202,"Fenouillet",43.66458508,4.02141548,0,S5156
S5158,5158,"Gaston Baissette",43.66449924,4.01710319,1,
916,29203,"Gaston Baissette",43.66449924,4.01710319,0,S5158
S5160,5160,"Le Grès",43.66258029,4.00865041,1,
902,29107,"Le Grès",43.66258029,4.00865041,0,S5160
919,29206,"Le Grès",43.66271279,4.00822085,0,S5160
S5161,5161,"Le Levant",43.66169756,4.01804855,1,
904,29109,"Le Levant",43.66169756,4.01804855,0,S5161
S5162,5162,"Mairie",43.66109919,4.01373381,1,
903,29108,"Mairie",43.66109919,4.01373381,0,S5162
918,29205,"Mairie",43.6619246,4.01326272,0,S5162
S5163,5163,"Paradis",43.66396082,4.0141399,1,
917,29204,"Paradis",43.66396082,4.0141399,0,S5163
S5164,5164,"Paul Cézanne",43.65997387,4.00685277,1,
901,29106,"Paul Cézanne",43.65997387,4.00685277,0,S5164
920,29207,"Paul Cézanne",43.65910906,4.00579966,0,S5164
S5165,5165,"Treille",43.65660097,4.00228396,1,
900,29105,"Treille",43.65660097,4.00228396,0,S5165
921,29208,"Treille",43.65672601,4.00233714,0,S5165
S5166,5166,"Le Créant",43.72789237,4.02920038,1,
939,31106,"Le Créant",43.72789237,4.02920038,0,S5166
945,31206,"Le Créant",43.72794029,4.02958615,0,S5166
S5167,5167,"Le Ginestet",43.7218211,4.00675552,1,
1304,27123,"Le Ginestet",43.7218211,4.00675552,0,S5167
1312,27223,"Le Ginestet",43.72198286,4.00676026,0,S5167
S5168,5168,"Le Puits",43.72600277,4.02237512,1,
1307,27216,"Le Puits",43.72600277,4.02237512,0,S5168
S5169,5169,"Mairie",43.72909932,4.02097889,1,
1012,35109,"Mairie",43.72909932,4.02097889,0,S5169
1306,27215,"Mairie",43.72894558,4.02103634,0,S5169
S5170,5170,"Aube Rouge",43.63939147,3.92405603,1,
1030,35221,"Aube Rouge",43.63939147,3.92405603,0,S5170
1216,42163,"Aube Rouge",43.6385425,3.92493605,0,S5170
1222,42207,"Aube Rouge",43.63853405,3.92489868,0,S5170
1360,35114,"Aube Rouge",43.63939147,3.92405603,0,S5170
S5171,5171,"Balestrier",43.64426981,3.90329491,1,
144,04169,"Balestrier",43.64426981,3.90329491,0,S5171
146,04202,"Balestrier",43.64421661,3.90324393,0,S5171
S5172,5172,"Buissonnets",43.64551042,3.90701815,1,
143,04168,"Buissonnets",43.64551042,3.90701815,0,S5172
147,04203,"Buissonnets",43.64549155,3.90707953,0,S5172
S5173,5173,"Castelnau Zone d'Activités",43.63650331,3.92728065,1,
594,20116,"Castelnau Zone d'Activités",43.63650331,3.92728065,0,S5173
626,20219,"Castelnau Zone d'Activités",43.63665426,3.92740863,0,S5173
S5174,5174,"Castors",43.63282611,3.90388446,1,
129,04127,"Castors",43.63282611,3.90388446,0,S5174
1026,35214,"Castors",43.6328473,3.90366226,0,S5174
S5175,5175,"Caylus",43.64531258,3.89832209,1,
1058,36141,"Caylus",43.64531258,3.89832209,0,S5175
1095,36241,"Caylus",43.64478434,3.89817146,0,S5175
S5176,5176,"Centurions",43.63279798,3.9157162,1,
1214,42157,"Centurions",43.63279798,3.9157162,0,S5176
1224,42213,"Centurions",43.63282512,3.91570457,0,S5176
S5177,5177,"Charles de Gaulle",43.62823785,3.89665467,1,
419,10150,"Charles de Gaulle",43.62823785,3.89665467,0,S5177
454,10246,"Charles de Gaulle",43.62807734,3.89656365,0,S5177
1013,35110,"Charles de Gaulle",43.62832981,3.89775865,0,S5177
1024,35210,"Charles de Gaulle",43.62839396,3.89767378,0,S5177
1211,42151,"Charles de Gaulle",43.62855518,3.89771531,0,S5177
1227,42219,"Charles de Gaulle",43.62857369,3.89767869,0,S5177
1364,36143,"Charles de Gaulle",43.62839396,3.89767378,0,S5177
1483,16301,"Charles de Gaulle",43.6273293,3.89794169,0,S5177
1488,16501,"Charles de Gaulle",43.62761162,3.89768952,0,S5177
S5178,5178,"Chemin de la Monnaie",43.64357009,3.91062909,1,
142,04167,"Chemin de la Monnaie",43.64357009,3.91062909,0,S5178
148,04204,"Chemin de la Monnaie",43.64359813,3.91055558,0,S5178
S5179,5179,"Chênes",43.63905104,3.90919239,1,
138,04163,"Chênes",43.63905104,3.90919239,0,S5179
152,04208,"Chênes",43.63902696,3.90899367,0,S5179
S5180,5180,"Cimetière",43.63199134,3.89757409,1,
155,04218,"Cimetière",43.63199134,3.89757409,0,S5180
S5181,5181,"Clairval",43.6301927,3.90259929,1,
1212,42153,"Clairval",43.6301927,3.90259929,0,S5181
1226,42217,"Clairval",43.63021983,3.90258766,0,S5181
S5182,5182,"Clinique du Parc",43.63541981,3.8910953,1,
1015,35113,"Clinique du Parc",43.63541981,3.8910953,0,S5182
S5183,5183,"Closerie des Guilhems",43.63429208,3.89512437,1,
675,22102,"Closerie des Guilhems",43.63429208,3.89512437,0,S5183
717,22219,"Closerie des Guilhems",43.63490814,3.89479462,0,S5183
S5184,5184,"Collège Frédéric Bazille",43.63438802,3.90652659,1,
1014,35112,"Collège Frédéric Bazille",43.63438802,3.90652659,0,S5184
1025,35212,"Collège Frédéric Bazille",43.63445919,3.90657806,0,S5184
S5185,5185,"Décurions",43.63558322,3.909035,1,
1018,35117,"Décurions",43.63558322,3.909035,0,S5185
1029,35217,"Décurions",43.6356641,3.90903722,0,S5185
S5186,5186,"Georges Pompidou",43.64927111,3.92101273,1,
1218,42167,"Georges Pompidou",43.64927111,3.92101273,0,S5186
1220,42203,"Georges Pompidou",43.64926267,3.92097535,0,S5186
1520,27100,"Georges Pompidou",43.6488564,3.92170692,0,S5186
1528,27200,"Georges Pompidou",43.6488564,3.92170692,0,S5186
S5187,5187,"Idate",43.65242745,3.89493854,1,
699,22163,"Idate",43.65242745,3.89493854,0,S5187
725,22264,"Idate",43.65218054,3.89522895,0,S5187
S5188,5188,"Jean Jaurès",43.6399519,3.89414004,1,
676,22103,"Jean Jaurès",43.6399519,3.89414004,0,S5188
716,22218,"Jean Jaurès",43.64002593,3.89399351,0,S5188
S5189,5189,"La Galine",43.63145689,3.90903276,1,
1213,42155,"La Galine",43.63145689,3.90903276,0,S5189
1225,42215,"La Galine",43.63148403,3.90902113,0,S5189
S5190,5190,"La Pompignane (Les Lacs)",43.62469019,3.89954021,1,
324,08203,"La Pompignane (Les Lacs)",43.62469019,3.89954021,0,S5190
418,10149,"La Pompignane (Les Lacs)",43.62509855,3.8998979,0,S5190
S5191,5191,"Les Aires",43.6424987,3.89956969,1,
145,04201,"Les Aires",43.6424987,3.89956969,0,S5191
1361,35121,"Les Aires",43.6424987,3.89956969,0,S5191
S5192,5192,"Mairie de Castelnau",43.63300911,3.89744101,1,
128,04125,"Mairie de Castelnau",43.63300911,3.89744101,0,S5192
S5193,5193,"Marcel Dassault",43.62165496,3.91664558,1,
1106,37101,"Marcel Dassault",43.62165496,3.91664558,0,S5193
1107,37202,"Marcel Dassault",43.62175001,3.91690808,0,S5193
S5194,5194,"Mas de Rochet",43.62587153,3.90611922,1,
1333,08124,"Mas de Rochet",43.62587153,3.90611922,0,S5194
1484,16303,"Mas de Rochet",43.62564795,3.90603882,0,S5194
S5195,5195,"Mûriers",43.64067341,3.91137861,1,
139,04164,"Mûriers",43.64067341,3.91137861,0,S5195
151,04207,"Mûriers",43.64063333,3.91166222,0,S5195
S5196,5196,"Notre-Dame de Sablassou",43.63474401,3.92341934,1,
668,21217,"Notre-Dame de Sablassou",43.63474401,3.92341934,0,S5196
669,21218,"Notre-Dame de Sablassou",43.63439852,3.92245668,0,S5196
1215,42159,"Notre-Dame de Sablassou",43.63423949,3.9222666,0,S5196
1223,42211,"Notre-Dame de Sablassou",43.63426681,3.9222426,0,S5196
1590,51101,"Notre-Dame de Sablassou",43.63388674,3.92179884,0,S5196
S5197,5197,"Palais des Sports",43.64516162,3.9173952,1,
1017,35116,"Palais des Sports",43.64516162,3.9173952,0,S5197
1028,35216,"Palais des Sports",43.64516433,3.91720957,0,S5197
S5198,5198,"Pioch Pelat",43.62621249,3.90244065,1,
319,08122,"Pioch Pelat",43.62621249,3.90244065,0,S5198
323,08202,"Pioch Pelat",43.62629999,3.90198514,0,S5198
S5199,5199,"Place de la Liberté",43.6327433,3.89592374,1,
674,22101,"Place de la Liberté",43.6327433,3.89592374,0,S5199
718,22220,"Place de la Liberté",43.63248199,3.89596611,0,S5199
S5200,5200,"Place de la Monnaie",43.64415007,3.91031083,1,
141,04166,"Place de la Monnaie",43.64415007,3.91031083,0,S5200
149,04205,"Place de la Monnaie",43.64428595,3.9102403,0,S5200
S5201,5201,"Place du Forum",43.64464257,3.92399158,1,
131,04136,"Place du Forum",43.64464257,3.92399158,0,S5201
168,04263,"Place du Forum",43.64452575,3.92398834,0,S5201
S5202,5202,"Roger Salengro",43.63276527,3.8962709,1,
127,04124,"Roger Salengro",43.63276527,3.8962709,0,S5202
S5203,5203,"Rose de France",43.6322866,3.90140664,1,
1016,35115,"Rose de France",43.6322866,3.90140664,0,S5203
1027,35215,"Rose de France",43.63237432,3.90155757,0,S5203
S5204,5204,"Saint-Exupéry",43.64154346,3.92321219,1,
130,04135,"Saint-Exupéry",43.64154346,3.92321219,0,S5204
169,04264,"Saint-Exupéry",43.64158049,3.92313895,0,S5204
S5205,5205,"Sapins",43.63701348,3.91021316,1,
136,04161,"Sapins",43.63701348,3.91021316,0,S5205
154,04210,"Sapins",43.63691337,3.91029705,0,S5205
S5206,5206,"Sycomores",43.64186196,3.91063151,1,
140,04165,"Sycomores",43.64186196,3.91063151,0,S5206
150,04206,"Sycomores",43.64185387,3.91056939,0,S5206
S5207,5207,"Thym",43.63796097,3.90625349,1,
137,04162,"Thym",43.63796097,3.90625349,0,S5207
153,04209,"Thym",43.63776435,3.90617381,0,S5207
S5209,5209,"Aqueduc",43.67920653,3.98617131,1,
1008,35104,"Aqueduc",43.67920653,3.98617131,0,S5209
1019,35202,"Aqueduc",43.67913721,3.98659048,0,S5209
S5210,5210,"Castries Centre",43.67534938,3.98323566,1,
1007,35103,"Centre",43.67534938,3.98323566,0,S5210
1020,35203,"Centre",43.6748022,3.98256339,0,S5210
S5211,5211,"Collège Les Pins",43.68419849,3.99073834,1,
1009,35106,"Collège Les Pins",43.68419849,3.99073834,0,S5211
1023,35209,"Collège Les Pins",43.68419849,3.99073834,0,S5211
S5212,5212,"Cap Alpha",43.65977028,3.90006742,1,
683,22113,"Cap Alpha",43.65977028,3.90006742,0,S5212
711,22209,"Cap Alpha",43.65988662,3.9007269,0,S5212
S5213,5213,"Château",43.65465021,3.89165614,1,
679,22108,"Château",43.65465021,3.89165614,0,S5213
1062,36154,"Château",43.65534966,3.89240573,0,S5213
1099,36254,"Château",43.65495923,3.8920484,0,S5213
S5214,5214,"Cimetière",43.65791596,3.89211659,1,
681,22110,"Cimetière",43.65791596,3.89211659,0,S5214
S5215,5215,"Église",43.65764915,3.88940995,1,
680,22109,"Église",43.65764915,3.88940995,0,S5215
S5216,5216,"La Croisée",43.66005696,3.89826736,1,
722,22238,"La Croisée",43.66005696,3.89826736,0,S5216
S5217,5217,"Leenhardt",43.65680355,3.88505316,1,
714,22213,"Leenhardt",43.65680355,3.88505316,0,S5217
S5218,5218,"Médiathèque Albert Camus",43.65554491,3.88127967,1,
720,22227,"Médiathèque Albert Camus",43.65554491,3.88127967,0,S5218
S5219,5219,"Moulières",43.65978107,3.8937029,1,
682,22111,"Moulières",43.65978107,3.8937029,0,S5219
712,22211,"Moulières",43.66008945,3.89476386,0,S5219
S5220,5220,"Olivette",43.65859291,3.88942324,1,
713,22212,"Olivette",43.65859291,3.88942324,0,S5220
S5221,5221,"Pigeonniers",43.65353816,3.88393692,1,
677,22106,"Pigeonniers",43.65353816,3.88393692,0,S5221
715,22215,"Pigeonniers",43.65372275,3.88171324,0,S5221
S5222,5222,"Stade",43.65349863,3.88921037,1,
678,22107,"Stade",43.65349863,3.88921037,0,S5222
S5223,5223,"Hauts des Clavoux",43.54469332,3.70099017,1,
1054,36135,"Hauts des Clavoux",43.54469332,3.70099017,0,S5223
1068,36202,"Hauts des Clavoux",43.54463972,3.70096418,0,S5223
S5224,5224,"La Vierge",43.54609824,3.70291442,1,
1053,36134,"La Vierge",43.54609824,3.70291442,0,S5224
1069,36203,"La Vierge",43.54608027,3.70291399,0,S5224
S5225,5225,"Les Clavoux",43.54398439,3.7023202,1,
1067,36201,"Les Clavoux",43.54398439,3.7023202,0,S5225
1362,36136,"Les Clavoux",43.54395712,3.70234426,0,S5225
S5226,5226,"Mairie",43.54967051,3.70830157,1,
1051,36132,"Mairie",43.54967051,3.70830157,0,S5226
1071,36205,"Mairie",43.54966105,3.70833841,0,S5226
S5228,5228,"Tambourin",43.54855341,3.7049504,1,
1052,36133,"Tambourin",43.54855341,3.7049504,0,S5228
1070,36204,"Tambourin",43.54858006,3.70497575,0,S5228
S5229,5229,"Tournesol",43.55261821,3.70976886,1,
1050,36131,"Tournesol",43.55261821,3.70976886,0,S5229
1072,36206,"Tournesol",43.55296585,3.70999967,0,S5229
S5230,5230,"Beaulieu",43.56041618,3.72769397,1,
1044,36124,"Beaulieu",43.56041618,3.72769397,0,S5230
1078,36213,"Beaulieu",43.56018389,3.72688487,0,S5230
S5231,5231,"Chanterelles",43.55984757,3.7081749,1,
1057,36140,"Chanterelles",43.55984757,3.7081749,0,S5231
1094,36240,"Chanterelles",43.55984757,3.7081749,0,S5231
S5232,5232,"Jean Jaurès",43.55850678,3.71182614,1,
1048,36129,"Jean Jaurès",43.55850678,3.71182614,0,S5232
1074,36209,"Jean Jaurès",43.55850678,3.71182614,0,S5232
S5233,5233,"Jean Moulin",43.55498327,3.71252006,1,
1049,36130,"Jean Moulin",43.55498327,3.71252006,0,S5233
1075,36210,"Jean Moulin",43.55498327,3.71252006,0,S5233
S5234,5234,"Les Grenaches",43.55294296,3.71884833,1,
1046,36126,"Les Grenaches",43.55294296,3.71884833,0,S5234
1076,36211,"Les Grenaches",43.55292435,3.71889732,0,S5234
S5236,5236,"Stade",43.55514002,3.72206553,1,
1045,36125,"Stade",43.55514002,3.72206553,0,S5236
1077,36212,"Stade",43.55585369,3.7224907,0,S5236
S5237,5237,"Temple",43.55731485,3.71648198,1,
1047,36127,"Temple",43.55731485,3.71648198,0,S5237
1073,36207,"Temple",43.55731485,3.71648198,0,S5237
S5238,5238,"Arbousiers",43.65465188,3.94447723,1,
602,20125,"Arbousiers",43.65465188,3.94447723,0,S5238
616,20209,"Arbousiers",43.65376644,3.94477421,0,S5238
S5239,5239,"Arènes",43.64282932,3.93662999,1,
596,20118,"Arènes",43.64282932,3.93662999,0,S5239
624,20217,"Arènes",43.64298486,3.93705525,0,S5239
S5240,5240,"Baléares",43.65129008,3.94383776,1,
601,20124,"Baléares",43.65129008,3.94383776,0,S5240
617,20210,"Baléares",43.65132823,3.94369026,0,S5240
S5241,5241,"Capri",43.64605638,3.93847841,1,
597,20119,"Capri",43.64605638,3.93847841,0,S5241
623,20216,"Capri",43.64658897,3.93893904,0,S5241
S5242,5242,"Chênes",43.64519886,3.9417474,1,
598,20120,"Chênes",43.64519886,3.9417474,0,S5242
622,20215,"Chênes",43.6451222,3.9414605,0,S5242
S5243,5243,"Cimetière",43.65116523,3.94073895,1,
600,20123,"Cimetière",43.65116523,3.94073895,0,S5243
618,20211,"Cimetière",43.65119384,3.94062832,0,S5243
S5244,5244,"Fernand Rouché",43.64756079,3.94130621,1,
599,20121,"Fernand Rouché",43.64756079,3.94130621,0,S5244
621,20214,"Fernand Rouché",43.64747992,3.94130394,0,S5244
S5246,5246,"Jean Jaurès",43.65723724,3.94291556,1,
603,20126,"Jean Jaurès",43.65723724,3.94291556,0,S5246
615,20208,"Jean Jaurès",43.65661847,3.94281147,0,S5246
S5249,5249,"Maumarin",43.66139279,3.94398604,1,
930,30105,"Maumarin",43.66139279,3.94398604,0,S5249
931,30201,"Maumarin",43.66144616,3.9440247,0,S5249
S5250,5250,"Monteroni d'Arbia",43.66012179,3.93632224,1,
928,30103,"Monteroni d'Arbia",43.66012179,3.93632224,0,S5250
932,30203,"Monteroni d'Arbia",43.66017589,3.93631138,0,S5250
S5252,5252,"Pointes",43.63885886,3.93337459,1,
625,20218,"Pointes",43.63885886,3.93337459,0,S5252
1489,21100,"Pointes",43.63910376,3.93444599,0,S5252
S5253,5253,"Rocailles",43.65682616,3.93606891,1,
606,20129,"Rocailles",43.65682616,3.93606891,0,S5253
612,20205,"Rocailles",43.6569127,3.93568748,0,S5253
S5254,5254,"Route de Nîmes",43.64160066,3.94250039,1,
640,21102,"Route de Nîmes",43.64160066,3.94250039,0,S5254
667,21216,"Route de Nîmes",43.64178516,3.94218372,0,S5254
S5255,5255,"Sienne",43.6622713,3.94112541,1,
929,30104,"Sienne",43.6622713,3.94112541,0,S5255
933,30204,"Sienne",43.66229074,3.94102688,0,S5255
S5256,5256,"Substantion",43.65046208,3.93965442,1,
607,20136,"Substantion",43.65046208,3.93965442,0,S5256
619,20212,"Substantion",43.65023596,3.93974712,0,S5256
S5257,5257,"Albinoni",43.55813504,3.78637546,1,
983,33104,"Albinoni",43.55813504,3.78637546,0,S5257
998,33206,"Albinoni",43.55806232,3.78643542,0,S5257
S5258,5258,"École La Gardiole",43.55755748,3.78251672,1,
985,33106,"École La Gardiole",43.55755748,3.78251672,0,S5258
996,33204,"École La Gardiole",43.55724628,3.78226164,0,S5258
S5259,5259,"Jeu de Ballon",43.55218755,3.77604064,1,
986,33107,"Jeu de Ballon",43.55218755,3.77604064,0,S5259
995,33203,"Jeu de Ballon",43.55218995,3.77653507,0,S5259
S5260,5260,"Le Hameau",43.54702667,3.77342676,1,
988,33109,"Le Hameau",43.54702667,3.77342676,0,S5260
S5261,5261,"Les Cousses",43.55785346,3.7899405,1,
982,33103,"Les Cousses",43.55785346,3.7899405,0,S5261
S5262,5262,"Les Écoles",43.5494841,3.77722081,1,
987,33108,"Les Écoles",43.5494841,3.77722081,0,S5262
994,33202,"Les Écoles",43.54948723,3.77698608,0,S5262
S5264,5264,"Lou Paillas",43.54555895,3.774292,1,
979,33100,"Lou Paillas",43.54555895,3.774292,0,S5264
1359,33117,"Lou Paillas",43.54555895,3.774292,0,S5264
S5265,5265,"Paix",43.55545373,3.77917577,1,
989,33110,"Paix",43.55545373,3.77917577,0,S5265
1002,33210,"Paix",43.55524812,3.77841663,0,S5265
S5266,5266,"Rouget de Lisle",43.55709369,3.78426016,1,
984,33105,"Rouget de Lisle",43.55709369,3.78426016,0,S5266
997,33205,"Rouget de Lisle",43.55691214,3.78439152,0,S5266
S5267,5267,"Avenue de Rome",43.64324069,3.82392824,1,
782,24104,"Avenue de Rome",43.64324069,3.82392824,0,S5267
806,24210,"Avenue de Rome",43.64314201,3.82391329,0,S5267
S5268,5268,"Cave Coopérative",43.64722038,3.80038625,1,
786,24108,"Cave Coopérative",43.64722038,3.80038625,0,S5268
802,24206,"Cave Coopérative",43.64671869,3.80158661,0,S5268
S5269,5269,"Grabels Centre",43.64789356,3.79713518,1,
787,24109,"Grabels Centre",43.64789356,3.79713518,0,S5269
801,24205,"Grabels Centre",43.64735978,3.79871854,0,S5269
S5270,5270,"Garriguettes",43.64648335,3.8036975,1,
785,24107,"Garriguettes",43.64648335,3.8036975,0,S5270
803,24207,"Garriguettes",43.64650429,3.80546835,0,S5270
S5271,5271,"Gaston Planté",43.64653945,3.83114496,1,
797,24125,"Gaston Planté",43.64653945,3.83114496,0,S5271
813,24225,"Gaston Planté",43.64669779,3.8313967,0,S5271
S5272,5272,"Genêts",43.64579806,3.8098078,1,
783,24105,"Genêts",43.64579806,3.8098078,0,S5272
805,24209,"Genêts",43.64565372,3.81116583,0,S5272
S5273,5273,"La Valsière",43.65001137,3.83231296,1,
790,24116,"La Valsière",43.65001137,3.83231296,0,S5273
1347,24216,"La Valsière",43.65001137,3.83231296,0,S5273
S5274,5274,"Le Pradas",43.66085431,3.79198123,1,
798,24201,"Le Pradas",43.66085431,3.79198123,0,S5274
1346,24127,"Le Pradas",43.66085431,3.79198123,0,S5274
S5275,5275,"Le Rio",43.64666361,3.80631427,1,
784,24106,"Le Rio",43.64666361,3.80631427,0,S5275
804,24208,"Le Rio",43.64629364,3.80774079,0,S5275
S5276,5276,"Les Terrasses",43.654733,3.79058701,1,
789,24112,"Les Terrasses",43.654733,3.79058701,0,S5276
799,24202,"Les Terrasses",43.65453961,3.79026017,0,S5276
S5277,5277,"L'Île Bleue",43.64835484,3.83183625,1,
791,24117,"L'Île Bleue",43.64835484,3.83183625,0,S5277
808,24215,"L'Île Bleue",43.64846671,3.83219821,0,S5277
S5278,5278,"Source",43.65066487,3.79094149,1,
788,24110,"Source",43.65066487,3.79094149,0,S5278
800,24204,"Source",43.65059397,3.7908654,0,S5278
S5280,5280,"Bibliothèque",43.65901414,3.91130265,1,
702,22169,"Bibliothèque",43.65901414,3.91130265,0,S5280
727,22269,"Bibliothèque",43.65913995,3.91130612,0,S5280
S5283,5283,"Cimetière Jacou",43.65927693,3.90868473,1,
685,22115,"Cimetière Jacou",43.65927693,3.90868473,0,S5283
709,22207,"Cimetière Jacou",43.65944982,3.90792176,0,S5283
S5285,5285,"Coeur de Ville",43.65943735,3.91310984,1,
708,22206,"Coeur de Ville",43.65943735,3.91310984,0,S5285
1493,22116,"Coeur de Ville",43.6593225,3.91297046,0,S5285
S5286,5286,"Collège Pierre Mendès France",43.66746645,3.91242756,1,
695,22135,"Collège Pierre Mendès France",43.66746645,3.91242756,0,S5286
719,22222,"Collège Pierre Mendès France",43.66746645,3.91242756,0,S5286
1572,39103,"Collège Pierre Mendès France",43.66767616,3.91346128,0,S5286
1574,39203,"Collège Pierre Mendès France",43.66767616,3.91346128,0,S5286
S5287,5287,"De Bocaud",43.65959906,3.90382713,1,
684,22114,"De Bocaud",43.65959906,3.90382713,0,S5287
710,22208,"De Bocaud",43.6596717,3.90439873,0,S5287
S5290,5290,"Hélios",43.66146624,3.919469,1,
706,22204,"Hélios",43.66146624,3.919469,0,S5290
1495,22118,"Hélios",43.66138555,3.91945438,0,S5290
S5291,5291,"Jacou",43.65470293,3.91288003,1,
696,22136,"Jacou",43.65470293,3.91288003,0,S5291
1219,42169,"Jacou",43.65460408,3.9128773,0,S5291
1343,22236,"Jacou",43.6546411,3.91280403,0,S5291
S5292,5292,"Jean Joubert",43.66728195,3.91460216,1,
1126,39101,"Jean Joubert",43.66728195,3.91460216,0,S5292
1128,39201,"Jean Joubert",43.66731844,3.91456601,0,S5292
S5293,5293,"La Draye",43.66602938,3.91973179,1,
1571,39100,"La Draye",43.66602938,3.91973179,0,S5293
1573,39200,"La Draye",43.66617534,3.91958723,0,S5293
S5294,5294,"Lou Pradet",43.66225642,3.92199239,1,
705,22203,"Lou Pradet",43.66225642,3.92199239,0,S5294
1496,22119,"Lou Pradet",43.66190892,3.92116543,0,S5294
S5295,5295,"Lucien Lambert",43.65702091,3.91236207,1,
1127,39102,"Lucien Lambert",43.65702091,3.91236207,0,S5295
1129,39202,"Lucien Lambert",43.65688665,3.91232122,0,S5295
S5298,5298,"Le Pontil",43.66218792,3.92482631,1,
704,22202,"Le Pontil",43.66218792,3.92482631,0,S5298
S5303,5303,"Tournesol",43.66039625,3.91578631,1,
707,22205,"Tournesol",43.66039625,3.91578631,0,S5303
1494,22117,"Tournesol",43.66034861,3.91597074,0,S5303
S5304,5304,"Allée de l'Europe",43.61395853,3.81033529,1,
829,25128,"Allée de l'Europe",43.61395853,3.81033529,0,S5304
850,25228,"Allée de l'Europe",43.61386732,3.81043192,0,S5304
S5305,5305,"Calade",43.6277505,3.79959021,1,
823,25115,"Calade",43.6277505,3.79959021,0,S5305
837,25203,"Calade",43.62740504,3.79921009,0,S5305
S5306,5306,"Églantiers",43.60795383,3.81295159,1,
817,25104,"Églantiers",43.60795383,3.81295159,0,S5306
843,25214,"Églantiers",43.60800504,3.81315085,0,S5306
S5307,5307,"Fontcaude",43.63175354,3.80138835,1,
835,25201,"Fontcaude",43.63175354,3.80138835,0,S5307
849,25226,"Fontcaude",43.63286546,3.80225849,0,S5307
S5309,5309,"Hauts de Fontcaude",43.6320379,3.79963816,1,
825,25118,"Hauts de Fontcaude",43.6320379,3.79963816,0,S5309
847,25219,"Hauts de Fontcaude",43.63212079,3.79949177,0,S5309
S5310,5310,"Hôtel de Ville",43.61385321,3.80684348,1,
830,25129,"Hôtel de Ville",43.61385321,3.80684348,0,S5310
851,25229,"Hôtel de Ville",43.61380265,3.80659472,0,S5310
S5311,5311,"Juvignac",43.61748508,3.81014169,1,
1249,43101,"Juvignac",43.61748508,3.81014169,0,S5311
1511,25136,"Juvignac",43.61758544,3.81003292,0,S5311
1516,25236,"Juvignac",43.61756578,3.81015614,0,S5311
S5312,5312,"La Bergerie",43.61665082,3.79741281,1,
834,25133,"La Bergerie",43.61665082,3.79741281,0,S5312
855,25233,"La Bergerie",43.61649471,3.79765628,0,S5312
S5313,5313,"La Plaine",43.61178871,3.81453537,1,
815,25102,"La Plaine",43.61178871,3.81453537,0,S5313
845,25216,"La Plaine",43.61186874,3.8145993,0,S5313
S5314,5314,"Le Labournas",43.61449355,3.80072304,1,
831,25130,"Le Labournas",43.61449355,3.80072304,0,S5314
852,25230,"Le Labournas",43.61433676,3.80101597,0,S5314
S5315,5315,"Le Martinet",43.634194,3.80372833,1,
827,25125,"Le Martinet",43.634194,3.80372833,0,S5315
1349,25134,"Le Martinet",43.634194,3.80372833,0,S5315
S5316,5316,"Les Thermes",43.62179309,3.80005633,1,
833,25132,"Les Thermes",43.62179309,3.80005633,0,S5316
S5317,5317,"Luminaire",43.6079279,3.81089726,1,
818,25105,"Luminaire",43.6079279,3.81089726,0,S5317
842,25213,"Luminaire",43.60773497,3.81120157,0,S5317
S5318,5318,"Marjories",43.60974878,3.80788842,1,
819,25106,"Marjories",43.60974878,3.80788842,0,S5318
841,25212,"Marjories",43.6096276,3.80688319,0,S5318
S5319,5319,"Mélanie",43.63033986,3.79823327,1,
824,25116,"Mélanie",43.63033986,3.79823327,0,S5319
836,25202,"Mélanie",43.63010471,3.79833864,0,S5319
S5320,5320,"Récantou",43.61313824,3.81577042,1,
814,25101,"Récantou",43.61313824,3.81577042,0,S5320
846,25217,"Récantou",43.613153,3.81600588,0,S5320
S5321,5321,"Rivière",43.60940229,3.81550048,1,
816,25103,"Rivière",43.60940229,3.81550048,0,S5321
844,25215,"Rivière",43.60977599,3.81578234,0,S5321
S5322,5322,"Route de Saint-Georges",43.61287701,3.80921861,1,
821,25108,"Route de Saint-Georges",43.61287701,3.80921861,0,S5322
839,25210,"Route de Saint-Georges",43.61274945,3.80868331,0,S5322
S5323,5323,"Terres du Sud",43.61861713,3.7915856,1,
853,25231,"Terres du Sud",43.61861713,3.7915856,0,S5323
S5324,5324,"Valat de la Fosse",43.61048114,3.80559373,1,
820,25107,"Valat de la Fosse",43.61048114,3.80559373,0,S5324
840,25211,"Valat de la Fosse",43.61050927,3.80550785,0,S5324
S5325,5325,"Village",43.62467779,3.799462,1,
822,25114,"Village",43.62467779,3.799462,0,S5325
838,25204,"Village",43.62387695,3.80018397,0,S5325
S5326,5326,"Boirargues",43.58274314,3.92553702,1,
1269,43149,"Boirargues",43.58274314,3.92553702,0,S5326
